P1,P2,P3,P4,mean,variance,contained_before,ei,pi,ucb
1,1,5,7,-0.13203587084512947,0.995633180357024,False,0.00031542436176381066,0.0011314953028874742,1.8236799637432044
1,1,6,1,-0.055652255743637795,0.9996479173955026,False,0.0004234141071137029,0.0014850335185174555,1.9040026729278778
1,1,6,2,-0.21012643984136375,0.9932561164312166,False,0.0002342100583651325,0.0008582156220151168,1.7432533739383735
1,1,6,3,-0.33807156726859766,0.9816841320203235,False,0.00013453345018601135,0.0005136908259868495,1.6038959302887827
1,1,6,4,-0.20824646148389714,0.9932564292951621,False,0.00023582914527974603,0.0008637525426485426,1.7451336599416014
1,1,6,5,-0.06423781204890877,0.9995408254626819,False,0.00041058863119740937,0.001443286410795821,1.8953121452365487
1,1,6,6,-0.036173333814572765,0.9996623590819174,False,0.00045331336246479375,0.0015821181366375957,1.9234957501506498
1,1,6,7,-0.02241548343649347,0.9998697900724165,False,0.00047612500862049753,0.0016556825340926613,1.937456906680321
1,2,1,1,0.6497359415440872,0.9502120016719341,False,0.0033312214297068557,0.010076498003979917,2.560320780179342
1,2,1,2,1.2650438953712464,0.8503516927357705,False,0.013537393666926315,0.03681769585263002,3.0724484053838044
1,2,1,3,1.7084717381977998,0.5873448497168654,False,0.01894008797317527,0.0577613436804899,3.210584907926469
1,2,1,4,2.258741276976085,1.0199999725454722e-08,True,0.0,0.0,2.2589392272702127
1,2,1,5,1.8516378838940122,0.5745511480393353,False,0.02764767070149353,0.08039819526227299,3.3373012678097327
1,2,1,6,0.7054700970302061,0.9401999103190598,False,0.003782127986199233,0.011352973073924097,2.605962658310492
1,2,1,7,0.05448149789954643,0.990760404804212,False,0.0005905801286164207,0.002029961485610317,2.0054056817405947
1,2,2,1,1.0505171464187115,0.8645289289286819,False,0.007792292327035766,0.022488614260891632,2.8729260833405057
1,2,2,2,1.8518570959640133,0.6292791323133371,False,0.03316906487193473,0.09016298019232671,3.406668568360238
1,2,2,3,1.6942455715631122,0.7395943830162715,False,0.03023306268782483,0.07793885670098522,3.379839170802059
1,2,2,4,1.5109709268617186,0.6294079971698541,False,0.012230961563257925,0.03842249104194771,3.065941589584238
1,2,2,5,1.080864528914004,0.8413290331883793,False,0.007803963224991925,0.022791399408793402,2.878654731884439
1,2,2,6,0.21467940783507722,0.9293125354141617,False,0.0007318046028799733,0.0025490578000018534,2.1041362176211713
1,2,2,7,-0.3011062140532888,0.8620968582271722,False,6.276786583887188e-05,0.0002666848105559035,1.5187375403843018
1,2,3,1,0.6063899307630155,0.9500073717726982,False,0.00291689395091144,0.008937210654677034,2.516769034344814
1,2,3,2,1.0539809652358454,0.8646295230200411,False,0.007873448841500014,0.022694814763167138,2.87649592419607
1,2,3,3,0.7705721429761144,0.945054740917357,False,0.004676780070382153,0.013708846993437402,2.675965092660803
1,2,3,4,0.4082315112884524,0.9797478208610351,False,0.00179466705511196,0.005667715650666583,2.348282858191351
1,2,3,5,0.12908515944745463,0.9851798985356084,False,0.0007392749738376675,0.002504673821101724,2.074507246865605
1,2,3,6,-0.3528678362321083,0.8638270467046052,False,5.1070466701265264e-05,0.00021935208398796502,1.4688011739397207
1,2,3,7,-0.6477368031425801,0.6293770223285944,False,5.772152500658316e-07,3.554504145507981e-06,0.9071955969885408
1,2,4,1,0.013240087239106683,0.9950469332183991,False,0.0005245134424765596,0.001815162810615129,1.9683800563082783
1,2,4,2,0.142829741949497,0.9923104822328086,False,0.0008038364078619339,0.0026968202281409375,2.0952794720438614
1,2,4,3,0.10693411091397773,0.9973347955396612,False,0.000731345716963862,0.0024658708939612646,2.064320467907702
1,2,4,4,0.014571063402109494,0.9995893000171671,False,0.0005403170239349549,0.0018618383040065207,1.9741685360851984
1,2,4,5,-0.11259949678212294,0.9955816714414797,False,0.00033804144857198454,0.0012068593625954112,1.8430657478365946
1,2,4,6,-0.3529457981626732,0.9474686220460409,False,9.963837014431817e-05,0.00039403448388933065,1.5548789994673582
1,2,4,7,-0.45414326379838715,0.864651879746765,False,3.3129016027631276e-05,0.00014567537053938396,1.3683952573953826
1,2,5,1,-0.21000640953850058,0.9932021460640095,False,0.0002342338496359223,0.0008583187750092091,1.743320333308046
1,2,5,2,-0.1801773579933042,0.9965671934215802,False,0.00026664821465679535,0.0009671237059466192,1.7764555994742794
1,2,5,3,-0.14048488457877378,0.9973817424884411,False,0.00030922959559795404,0.0011098814345733685,1.8169475413158203
1,2,5,4,-0.08598413541740105,0.9990416152495966,False,0.0003791919202462118,0.0013407665103771962,1.873076422386479
1,2,5,5,-0.07661078232215826,0.9989930344004314,False,0.00039184472779653454,0.0013823274194056045,1.8824021428400768
1,2,5,6,-0.13309534844911589,0.9956330069333195,False,0.00031422735997765124,0.001127496776414404,1.8226203158116785
1,2,5,7,-0.1328468224801042,0.9928901033542104,False,0.00030936710554193333,0.0011126770649817954,1.8201730496782758
1,2,6,1,-0.15150717347498763,0.9973984488730366,False,0.0002972489552793469,0.0010697667319166273,1.8059416460834339
1,2,6,2,-0.19855306080917556,0.9966110063161668,False,0.0002494861859906861,0.0009089151563555353,1.758122906709255
1,2,6,3,-0.22072429692816706,0.9932172516097084,False,0.00022522268638672932,0.0008274424791942162,1.7326172998704716
1,2,6,4,-0.12759457812381172,0.9975189158778474,False,0.0003241133498528897,0.0011594642850430044,1.8299724493969163
1,2,6,5,-0.039577705999143384,0.9998314149263813,False,0.0004483857280825924,0.0015660302959568009,1.9202570736649962
1,2,6,6,-0.02456711039311693,0.9998689886768231,False,0.0004725728053140664,0.0016442235712519288,1.9353044943047222
1,2,6,7,-0.01792949801662001,0.9999200186473106,False,0.0004837422329317005,0.0016801931541978376,1.9419921186904125
1,3,1,1,1.0528077037372223,0.8645279738126797,False,0.007843927290115384,0.022620596830839463,2.87521563397644
1,3,1,2,1.8634862944181885,0.6293628740514929,False,0.034240292380665976,0.09258489319705387,3.418401217157119
1,3,1,3,1.8214286425969546,0.7421590149386266,False,0.041879930854205744,0.10222286079048876,3.5099422113278154
1,3,1,4,2.084162807554991,0.5723222893512063,False,0.05214182692451125,0.1361535721857136,3.5669417212071894
1,3,1,5,2.0705117710147554,0.5751506971482041,False,0.05071020147220576,0.13284079820584827,3.556950104133402
1,3,1,6,0.9959466668704697,0.8639684495248505,False,0.0066331210924365225,0.019498093437486694,2.817764768574003
1,3,1,7,0.1599371304563832,0.9906902039490069,False,0.0008441428506631909,0.002823364709801402,2.1107921961879472
1,3,2,1,1.714518932479694,0.6314177028421977,False,0.022745474317568376,0.06548130470139288,3.2719701346810943
1,3,2,2,2.914643751273603,1.0200000058521629e-08,True,4.0276893043932944e-05,0.49988699506174344,2.914841701570963
1,3,2,3,2.1892459647308202,0.5947856380942138,False,0.0718612845935406,0.17345991952997086,3.7008439626465135
1,3,2,4,1.5035997197903952,0.8297542848605779,False,0.02384925903521544,0.060684684652711825,3.288980368481423
1,3,2,5,1.2468097224327144,0.8430238195267447,False,0.012573084995065043,0.03464765112644951,3.046409762745545
1,3,2,6,0.4817438858352574,0.9323107743181187,False,0.0018203954697289023,0.005873223577821848,2.374246216248746
1,3,2,7,-0.1016525647957424,0.9470916944054981,False,0.00026064628383380565,0.0009695566013947823,1.8057927039415185
1,3,3,1,0.9192036492814046,0.8619663599109055,False,0.005235844842281331,0.015805998380741124,2.7389096607661543
1,3,3,2,1.662030216437108,0.6309244032135227,False,0.019486530381923675,0.05739911865748078,3.218872914780479
1,3,3,3,1.129853666720686,0.8636307986292465,False,0.009737580673229378,0.02739493709921172,2.951315737699413
1,3,3,4,0.4748799624725367,0.9860696858637639,False,0.0022723996113958762,0.007006367114356222,2.42118037741732
1,3,3,5,0.23589127812233118,0.9898026150272049,False,0.0010807930868520672,0.0035457567410905333,2.185872233385359
1,3,3,6,-0.10572351721035693,0.9476050287766016,False,0.00025758006725246346,0.0009586739334285085,1.8022386099159107
1,3,3,7,-0.35683281353149005,0.8627271627712629,False,4.972790495863749e-05,0.00021403594872848367,1.4636760901825467
1,3,4,1,-0.32501301427717555,0.9435491485683907,False,0.00010810946267950376,0.0004262508766757789,1.578861563824105
1,3,4,2,0.04348397672405354,0.9634227143933201,False,0.0004874107576280477,0.0017214219411181742,1.9673043164682247
1,3,4,3,0.15923689839778685,0.9923559614213937,False,0.0008494224460943185,0.0028374366359227416,2.1117313699383407
1,3,4,4,0.055961509367812697,0.999603953919875,False,0.0006227276408488054,0.0021232297913424095,2.0155733457728164
1,3,4,5,-0.02276808508037367,0.9989876125792955,False,0.00047319267686337513,0.0016468972035598697,1.9362395240127153
1,3,4,6,-0.1561738871201073,0.9816776383412078,False,0.00026542043625544035,0.000969753108993156,1.7857871875288116
1,3,4,7,-0.24286515452503676,0.9498391997170018,False,0.00015564611521179644,0.0005980468223588692,1.6673448521582164
1,3,5,1,-0.9026667237210168,0.8646290002606563,False,4.14536457779266e-06,2.0191433398418862e-05,0.9198476842882416
1,3,5,2,-0.5420477436382449,0.9500574985222076,False,4.735194233469536e-05,0.00019527880236314406,1.3683817594638488
1,3,5,3,-0.13272873125846568,0.9973546409423734,False,0.00031789900621395856,0.0011388419628965156,1.8246771001020679
1,3,5,4,-0.025087045535912324,0.9999333195336332,False,0.00047188906216789374,0.0016419679758520587,1.934847606517672
1,3,5,5,-0.020866909946848596,0.9999177352425009,False,0.0004788239674794843,0.0016643477675653611,1.939052468932699
1,3,5,6,-0.04882883625212313,0.9990378294418557,False,0.00043215684288115674,0.001513909972266381,1.910228009677528
1,3,5,7,-0.061607763541380735,0.9975209659132284,False,0.00040962355858917623,0.0014414888000327793,1.8959612755099262
1,3,6,1,-0.5623917689472433,0.9502072620382995,False,4.3585600515019395e-05,0.0001805635654153646,1.348188304707439
1,3,6,2,-0.36438708181505053,0.9815626087577005,False,0.00012153171294864177,0.0004670071404651992,1.577460213366417
1,3,6,3,-0.12035457051730034,0.9987532503829849,False,0.0003350520899742652,0.0011951551599502837,1.8384232337962145
1,3,6,4,-0.03426066653301558,0.9998703733500638,False,0.0004568849376573982,0.0015935268956413962,1.9256122952330283
1,3,6,5,-0.009348986860279802,0.9999914764562305,False,0.0004985583318338656,0.0017277947136249982,1.9506426600490265
1,3,6,6,-0.007074646330324365,0.9999891358249332,False,0.000502495773673596,0.0017404417682329505,1.9529147067491923
1,3,6,7,-0.006628803778823394,0.9999823763608219,False,0.0005032533831662344,0.0017428793584889199,1.9533539249786862
1,4,1,1,0.6341712683456625,0.9501183716837647,False,0.0031764357626378296,0.00965298501584906,2.5446619740703333
1,4,1,2,1.080509409525898,0.8646570719231064,False,0.00849713346519157,0.02427830127565175,2.903053402822028
1,4,1,3,0.8826153150458443,0.9440153076517185,False,0.006435232989220732,0.018245428476710804,2.7869601383052354
1,4,1,4,0.8981600407487109,0.9405229850168384,False,0.00664152913277867,0.018796461785696276,2.798979100849037
1,4,1,5,1.0364612336419645,0.8646513278320143,False,0.007485231903466914,0.02169991474733613,2.858999173164614
1,4,1,6,0.5664705131452273,0.9491517258528154,False,0.0025696431746126645,0.007970768787480058,2.475989109555374
1,4,1,7,0.11246931166290748,0.997310830523772,False,0.0007450195912720612,0.0025084250191212583,2.069832151439969
1,4,2,1,1.026813531936048,0.8643207837165993,False,0.00726942945464986,0.021147537456181368,2.849003072770285
1,4,2,2,1.731321912387796,0.6317294763550141,False,0.023894479888883227,0.06826958800924193,3.2891575764953496
1,4,2,3,1.191755448397086,0.86317794314899,False,0.011551698289016456,0.03183989576220431,3.012739903685258
1,4,2,4,0.6910184566278554,0.9726150429570137,False,0.004119739893521539,0.012075698820391473,2.62399490475744
1,4,2,5,0.6345836116928669,0.9501604232316148,False,0.0031809763821406475,0.009665261677265165,2.545116595414051
1,4,2,6,0.31705944173829403,0.9804645331319961,False,0.0013453996632263772,0.004353683616607129,2.257820259170436
1,4,2,7,0.02422085053897662,0.9965633736541636,False,0.0005493688400588122,0.0018933637082359362,1.9808500581891728
1,4,3,1,0.4275286066280679,0.9434439318851852,False,0.0016109784188698215,0.005224924373415522,2.331297029711644
1,4,3,2,0.9229952060696758,0.862017630752256,False,0.00529718518200966,0.015971026097402533,2.742755335948849
1,4,3,3,0.6381282855187216,0.9500657813558947,False,0.003214137264658079,0.009756707792002169,2.548566116398545
1,4,3,4,0.2400763279286089,0.9965322829610597,False,0.0011324846387834701,0.003689729092237194,2.1966750139711007
1,4,3,5,0.13820573665121483,0.9973938600910928,False,0.0008125700828898515,0.0027174174845703567,2.095650053337118
1,4,3,6,0.025742324457782073,0.9965896730292275,False,0.0005523363635809532,0.001902809289528386,1.9823973497264369
1,4,3,7,-0.06767829897204156,0.9931132783997115,False,0.0003908512445120211,0.0013828579005315499,1.8855610540772287
1,4,4,1,-0.7770361551097826,0.8622699105174585,False,7.390870894548421e-06,3.510136474065269e-05,1.0429902425679731
1,4,4,2,-0.32417901877906435,0.9435501871822548,False,0.00010846632520977316,0.00042757171310295404,1.5796966071690568
1,4,4,3,0.019015092549741784,0.9950517664837901,False,0.0005351079154537162,0.001849098536364994,1.9741598099873356
1,4,4,4,0.028478313233467688,0.9998537058326711,False,0.000567610761741136,0.0019485276454303902,1.9883349397056156
1,4,4,5,0.005263065015768951,0.9999376841671141,False,0.000524250268134888,0.0018102027276001077,1.9652019945481116
1,4,4,6,-0.026750591160214568,0.9990766394190922,False,0.0004669098178575956,0.0016265377111508068,1.9323443064882848
1,4,4,7,-0.050777960693505673,0.9974866707216485,False,0.0004254304566655891,0.0014930980740211635,1.9067574270439125
1,4,5,1,-1.5022859613583537,0.6321138271817599,False,1.869421751244182e-09,1.384122095445872e-08,0.056023532452631475
1,4,5,2,-0.9002953613379402,0.8646305701210267,False,4.1935853455074215e-06,2.0415695385730057e-05,0.9222207011912592
1,4,5,3,-0.19546496195508284,0.9932461930973734,False,0.00024709794908595864,0.0009022165672938453,1.7579050939746352
1,4,5,4,-0.01567925616448851,0.9999534652531941,False,0.0004876279071124104,0.0016926774942216966,1.9442751392530861
1,4,5,5,-0.002691456201973344,0.9999975418645932,False,0.0005102021542653812,0.0017651602619823384,1.9573061348238476
1,4,5,6,-0.008178233902632809,0.999954600058109,False,0.0005004822729849853,0.0017340041584036872,1.9517772736493195
1,4,5,7,-0.012167286777983056,0.9998756584657179,False,0.0004933921472896913,0.0017112826680814556,1.9477108547302848
1,4,6,1,-0.9181742097421691,0.8646640949692356,False,3.84482718374839e-06,1.8790313894322513e-05,0.9043771852077279
1,4,6,2,-0.5584965908573603,0.950212188001661,False,4.429607901054874e-05,0.0001833420316147432,1.3520884351038454
1,4,6,3,-0.12763122198384053,0.9975190696586248,False,0.00032407116204338435,0.0011593237141490878,1.8299359564293483
1,4,6,4,-0.012439623864272616,0.9999824699549552,False,0.000493220005314988,0.0017106444267914569,1.947543196616294
1,4,6,5,-0.0011306931072537967,0.9999999167319464,False,0.0005129708065978976,0.001774033661338539,1.958869225290052
1,4,6,6,-0.0009377616861732211,0.9999996770451263,False,0.0005133124974990915,0.0017751289233482806,1.959061921818025
1,4,6,7,-0.001130317250504451,0.9999991684700861,False,0.0005129693462026996,0.0017740295959571925,1.9588688678500106
2,1,1,1,0.0920693401861251,0.9990809709270748,False,0.000701972843729361,0.00237236389339667,2.0511684846689793
2,1,1,2,0.2230732118172728,0.9951871030921974,False,0.001064241848699965,0.0034871264496346187,2.1783508839751136
2,1,1,3,0.4814042000829044,0.9488141046685493,False,0.0019642377042222714,0.006244619999756186,2.3905831504421156
2,1,1,4,0.7961461202682133,0.8645293684430365,False,0.0036257200851693844,0.011350107084101228,2.6185555204334916
2,1,1,5,0.6649984864832055,0.9423064929249414,False,0.0033764623669272006,0.010238514797242354,2.5676189486932737
2,1,1,6,0.21696358894488266,0.989821770513927,False,0.0010156595391245492,0.0033488286316794287,2.1669634129464903
2,1,1,7,-0.0391027632413052,0.9929091057964569,False,0.0004317721408536382,0.0015169855053815883,1.9139357977778233
2,1,2,1,0.14461412112313346,0.9975212146208696,False,0.0008307006905928704,0.002773104434647092,2.1021834042105887
2,1,2,2,0.2817390816122871,0.9925494567462284,False,0.0012717385479053059,0.004111566319116084,2.234423898226661
2,1,2,3,0.3790613371050366,0.9794542529277941,False,0.0016338938308838764,0.005202988581399797,2.31882200740625
2,1,2,4,0.4816326297888246,0.9500843333805435,False,0.001977177287177131,0.006278254008639817,2.392089113227978
2,1,2,5,0.2838316434958449,0.9745209567821348,False,0.0011728741914187706,0.0038496246314011313,2.218701072572197
2,1,2,6,-0.19208597687496054,0.9448287558412551,False,0.00018265400074214634,0.0006963774658305715,1.7130791467927402
2,1,2,7,-0.4246817787910788,0.86461504752118,False,3.7681601282712985e-05,0.00016453886105824002,1.3978179239681192
2,1,3,1,0.08039837358081253,0.9990843327846018,False,0.0006747959232229449,0.0022873862841068476,2.0395008141962405
2,1,3,2,0.13948805634680278,0.9974847756367522,False,0.0008164438959031746,0.0027292451439900984,2.0970215845618747
2,1,3,3,0.11499004983121923,0.9981832729741441,False,0.0007547971506496783,0.0025377674869506493,2.0732088479887367
2,1,3,4,0.026202917988050974,0.99500882207321,False,0.000548423118126435,0.001891712097767877,1.9813054449355365
2,1,3,5,-0.3564453950988394,0.9464371338715447,False,9.752439216525674e-05,0.0003863717245420899,1.550340616356281
2,1,3,6,-0.9376445292574633,0.7615162698120788,False,9.175758837321687e-07,5.062740397941937e-06,0.7727475024446495
2,1,3,7,-0.9747397121227547,0.6118377243730176,False,4.848029771513683e-08,3.3071216671700587e-07,0.558373395887018
2,1,4,1,-0.025276502526880927,0.9997860124807466,False,0.0004711880983317299,0.0016398176264597441,1.9345137784843391
2,1,4,2,-0.1019229463105248,0.9973815698961105,False,0.00035489819340745734,0.0012616892390028423,1.8555093102217153
2,1,4,3,-0.19398137526501263,0.9931668776096367,False,0.0002483174055558004,0.0009064042483259274,1.759310686108601
2,1,4,4,-0.249263280571276,0.9907271113626396,False,0.00019952000798109876,0.0007397387870932856,1.7016281236362254
2,1,4,5,-0.67121303659328,0.8645467662339255,False,1.242988453928337e-05,5.7499850610414623e-05,1.1512147005651094
2,1,4,6,-1.2168511418952586,0.6118542933338156,False,8.88974418768746e-09,6.395502818890696e-08,0.3162827248206215
2,1,4,7,-0.974708847089744,0.7615808902321273,False,7.479644543156302e-07,4.160372770290262e-06,0.7357557529285492
2,1,5,1,-0.1499237831913016,0.9973981669493721,False,0.00029894680886986477,0.0010754580731701653,1.8075247597218211
2,1,5,2,-0.5690979095213174,0.9501683331163739,False,4.237705707655726e-05,0.0001758335494506239,1.3414430265750181
2,1,5,3,-0.9232881947359624,0.8646500308321354,False,3.7492693794824596e-06,1.8343991176208086e-05,0.8992483778585991
2,1,5,4,-0.6366328720700605,0.9477333919178643,False,3.130298615439326e-05,0.00013220277205067756,1.2714584775229478
2,1,5,5,-0.49925678376197025,0.9473966688720649,False,5.5270120854221654e-05,0.00022625664858932047,1.4084955699618886
2,1,5,6,-0.6615755773227915,0.8646522001784959,False,1.3009817381115534e-05,6.004358040227011e-05,1.160963281578634
2,1,5,7,-0.44825258721799843,0.9474698374393015,False,6.805753419317348e-05,0.00027528660328121857,1.4595734340708457
2,1,6,1,-0.2208271706158308,0.9932172475372075,False,0.00022513757356886193,0.0008271504690625148,1.732514422178153
2,1,6,2,-0.9246980558450127,0.8646493566269738,False,3.7234632256003794e-06,1.8223331708089898e-05,0.8978378061939712
2,1,6,3,-1.5115285782303967,0.6321202302133708,False,1.7459589250339493e-09,1.2951207961636157e-08,0.04678880805125729
2,1,6,4,-0.9329265689516666,0.8645514058646024,False,3.572340518286703e-06,1.7516829707017582e-05,0.8895060582720278
2,1,6,5,-0.2863057409335031,0.9907611853575721,False,0.00017384842446797758,0.0006503182928605015,1.6646192114082443
2,1,6,6,-0.1549748684265551,0.9931680871334747,False,0.00028612193136805936,0.0010344527694712573,1.798318382350695
2,1,6,7,-0.08867794777030912,0.9975212306515007,False,0.00037228340770295923,0.001318977801080151,1.8688913510466716
2,2,1,1,0.39432639951403464,0.9816841486052077,False,0.0017327154880636998,0.005483944500628094,2.3362939134755236
2,2,1,2,0.7776276277475981,0.9450565541169056,False,0.004774437934376732,0.013965318957206282,2.683022405292531
2,2,1,3,1.1626765778340815,0.8509362102355044,False,0.010217645193190628,0.02876714753768142,2.9707021709164123
2,2,1,4,1.93536717082246,0.5752041262323329,False,0.03518033085302018,0.09831672059950475,3.421874544276803
2,2,1,5,2.042818709346714,0.5749235759311362,False,0.047107683367400136,0.1251120422778486,3.5289635237228407
2,2,1,6,0.9364378470559422,0.858532807882983,False,0.005438724010310515,0.01638147429725981,2.7525159386487204
2,2,1,7,0.0690303862450707,0.9748011860674153,False,0.0005686239071528744,0.0019748045504181283,2.0041779869196503
2,2,2,1,0.63495339211132,0.9501619545846803,False,0.003184572561786156,0.009675129233030842,2.54548791541429
2,2,2,2,1.1278839123989617,0.8636509596033205,False,0.009684432495064538,0.027262892746389784,2.9493672437561598
2,2,2,3,1.1028653236472294,0.9051455077149088,False,0.010398862388670667,0.028432559100112713,2.9675923767136005
2,2,2,4,1.2463901147593264,0.8426096498155267,False,0.01254128963545318,0.03457847221957619,3.0455480374363013
2,2,2,5,1.1272152417816164,0.8372022941498983,False,0.00879192208414159,0.025380170758778527,2.9205909227827416
2,2,2,6,0.1672306940925569,0.8166777572119606,False,0.0002994496004076427,0.0011822031828535458,1.938487104696473
2,2,2,7,-0.5386812261984629,0.627490181131227,False,1.0839575228126629e-06,6.518803691200861e-06,1.013918619168566
2,2,3,1,0.33775514694475955,0.9813261426714541,False,0.0014441971247865677,0.004643679617224806,2.279368524959718
2,2,3,2,0.6177178088540897,0.9500953880034398,False,0.00302085972957971,0.009224579708414248,2.5281854067353033
2,2,3,3,0.46809025982122043,0.9797982177187958,False,0.0021652084343833713,0.00672461726299037,2.408191502846575
2,2,3,4,0.2689158672312968,0.9905635819430118,False,0.0012083450885132085,0.0039267967822146504,2.2196462577241176
2,2,3,5,-0.07454266515715262,0.9601677360955522,False,0.00031286839818608133,0.001142078428814659,1.846025056893979
2,2,3,6,-0.8426391876424022,0.6099894859416761,False,1.1326418554957344e-07,7.518274636389881e-07,0.6881565561436664
2,2,3,7,-1.2101341606567615,1.0199999725454722e-08,True,0.0,0.0,-1.2099362103626337
2,2,4,1,-0.1359332871802041,0.9923155655496745,False,0.0003048913695603175,0.0010979737259455811,1.8165214438227015
2,2,4,2,-0.05687442877211939,0.9941420414971434,False,0.00040848012115607055,0.0014400183965851412,1.8973763398385586
2,2,4,3,-0.06417959002325638,0.9964652742701144,False,0.000403469047248594,0.0014220595771086016,1.892353312239333
2,2,4,4,-0.12585537941309333,0.9965195652651372,False,0.00032420021823766727,0.0011602947323567073,1.8307308215815246
2,2,4,5,-0.4403476199811909,0.9473852318518117,False,7.022112474752446e-05,0.0002835340316592212,1.4673932184667153
2,2,4,6,-0.9651339825134453,0.7615937876542623,False,7.889857493352771e-07,4.379263715443446e-06,0.7453451008584075
2,2,4,7,-0.9793499214838901,0.6118225862759328,False,4.696257109616471e-08,3.206987848793628e-07,0.5537442202561478
2,2,5,1,-0.40576601312010396,0.9807723876208344,False,0.00010300694233226614,0.00039999331545370256,1.5352994685894126
2,2,5,2,-0.5297736347606409,0.9749435725813959,False,6.0467316211136406e-05,0.00024296203780398907,1.4055152915830953
2,2,5,3,-0.5972099638436127,0.949871400997887,False,3.7605053708057766e-05,0.00015708323925751097,1.3130324223664416
2,2,5,4,-0.3888520510154174,0.9807756871408211,False,0.00010998772579303199,0.0004254019254960705,1.5522166957630623
2,2,5,5,-0.31404082854267196,0.9807846989767495,False,0.00014652980217579352,0.0005567488483862212,1.627036835949164
2,2,5,6,-0.45377806917486263,0.9474653889359089,False,6.655006337219602e-05,0.00026953918836211785,1.4540434733537322
2,2,5,7,-0.3588743786467919,0.9677333748475296,False,0.00011268082331317717,0.000437918113869461,1.5692450504380016
